'cfullname','cshortname','efullname','eshortname','id','delflag'
'深圳市鑫腾华资产管理有限公司','鑫腾华','','','46973','0'
'广州成建通信工程发展有限公司','成建通信','','','46974','0'
'深圳源宏五金机械网络有限公司','源宏五金','','','46975','0'
'深圳宏博国际贸易网络有限公司','宏博国际贸易','','','46976','0'
'深圳源宏房地产网络有限公司','源宏房地产','','','46978','0'
'河南垚森建筑工程有限公司','河南垚森','','','46979','0'
'勐腊县文贸教学仪器有限责任公司','文贸教学仪器','','','46980','0'
'山东英雄汇信息科技有限公司','英雄汇','','','46981','0'
'云南邮购网络科技有限公司','云南邮购','','','46982','0'
'河北长汇投资管理有限公司','长汇投资','','','46983','0'
'深圳市金炜达新超实业有限公司','金炜达新超实业','','','46984','0'
'东莞市汉可跨境电子商务有限公司','汉可电商','','','46990','0'
'山东姜仔鸭酒店有限公司','姜仔鸭','','','47006','0'
'深圳兆才网络科技有限公司','兆才网络科技','','','47009','0'
'四川康之绿农业科技有限责任公司','康之绿农业','','','47012','0'
'恩施超植生物科技有限公司','超植生物','','','47019','0'
'深圳商企小树网络科技有限公司','商企小树','','','47022','0'
'山东科耀化工有限公司','山东科耀化工','','','47025','0'
'菏泽富贵花簇生物科技有限公司','菏泽富贵花簇生物','','','47027','0'
'萍乡市华阳建筑安装工程有限责任公司','华阳建筑安装','','','47033','0'
'东莞市惠万家商贸有限公司','东莞市惠万家商贸','','','47034','0'
'东营豪迈木业有限责任公司','豪迈木业','','','47037','0'
'国玺云计算有限公司','国玺云计算','','','47042','0'
'东莞市菲益德自动化设备有限公司','菲益德自动化','','','47055','0'
'江苏意统加固行工程有限公司','意统加固','','','47059','0'
'江西时代高科节能环保建材有限公司','时代高科','','','47063','0'
'沽源县正熙元农业开发有限公司','正熙元','','','47064','0'
'满洲里格瑞森木业有限公司','格瑞森','','','47066','0'
'深圳市群安达建筑科技有限公司','群安达建科','','','47070','0'
'汝城县三鑫电化有限公司','三鑫电化','RUCHENG SANXIN ELECTRIC CHEMICAL CO.，LTD','','47078','0'
'宁波经济技术开发区方鑫自动化科技有限公司','方鑫科技','','','47090','0'
'云南高度生物科技有限公司','云南高度生物','','','47097','0'
'深圳携富空间商务有限公司','携富空间','','','47099','0'
'广东顺德希安雅珀生物技术有限公司','希安雅珀生物技术','','','47100','0'
'重庆老骥汽车维修有限公司','重庆老骥汽车维修','','','47101','0'
'福建省广通电控有限公司','广通电控','','','47107','0'
'河南中星再生能源综合利用开发有限公司','河南中星','','','47108','0'
'浙江聚力德乐企业管理咨询有限公司','聚力德乐','','','47109','0'
'江西宏欣光学科技有限公司','江西宏欣科技','','','47111','0'
'上海华晟国际物流有限公司','华晟物流','SHANGHAI HUASHENG LOGISTICS CO., LTD.','','47112','0'
'新疆同济生态科技工程股份有限公司','新疆同济','','','47114','0'
'烟台华特生化机械科技股份有限公司','华特生化机械','','','47119','0'
'江西欧美嘉陶瓷股份有限公司','欧美嘉陶瓷','','','47120','0'
'广东公子文化发展有限公司','公子文化','','','47124','0'
'江西优时代电子商务有限公司','优时代','','','47126','0'
'杞县方圆皮业有限公司','方圆皮业','','','47129','0'
'赤峰辉润轻体材料有限责任公司','辉润轻体','','','47130','0'
'萍乡市宏泰实业有限公司','宏泰实业','','','47131','0'
'萍乡市南光装饰工程有限公司','南光装饰','','','47136','0'
'湖南省怀化市鸿华电子科技有限公司','鸿华电子科技公司','','','47138','0'
'武汉利巢投资管理有限公司','利巢贷','','','47151','0'
'南昌鑫源混凝土搅拌有限公司','鑫源混凝土','','','47166','0'
'上海水本贸易有限公司','水本贸易','','','47180','0'
'蓝山生物科技秦皇岛有限公司','蓝山生物','','','47181','0'
'萍乡市永强建材有限责任公司','永强建材','','','47182','0'
'江西美珑医药化工科技有限公司','美珑医药','','','47184','0'
'国玺(广东)实业有限公司','广东国玺','','','47197','0'
'深圳市恒汇园投资发展有限公司','恒汇园','','','47201','0'
'成都奇魔教育咨询有限公司','奇魔教育','','','47205','0'
'龙川县华南汇园农林科技有限公司','华南汇园','','','47206','0'
'广州市航易信息科技有限公司','航易科技','','','47214','0'
'深圳市中世环境科技有限公司','中世环境','CHI-WORLD ENVIRONMENT CO.,LTD','','47215','0'
'深圳市翔源商贸有限公司','翔源商贸','','','47216','0'
'厦门诺迪膜科技有限公司','诺迪','','','47221','0'
'厦门美好出行物联网技术有限公司','美好出行','','','47224','0'
'佛山市华商联合实业投资有限公司','华商联合','','','47225','0'
'福建石乳甘泉电子商务有限公司','石乳甘泉','','','47226','0'
'贵州金洋检测工程有限公司','金洋检测','guizhou kingyoung test engineering co.,ltd','','47228','0'
'福建思立格新型建材有限公司','福建思立格','','','47229','0'
'北京北方汇通投资管理有限公司','北方汇通','','','47230','0'
'湖南和庆稀贵金属有限公司','庆稀贵金属','','','47231','0'
'阳江市云服务网络科技有限公司','云服务网络','','','47232','0'
'深圳市五禾园林装饰工程设计有限公司','五禾园林','','','47233','0'
'萍乡安源旅游客车制造有限公司','安源旅游客车制造','','','47235','0'
'福州西城食品有限公司','西城食品','','','47238','0'
'广州吉辉电子设备有限公司','吉辉电子设备','','','47251','0'
'宁波甬商普惠信息咨询有限公司','甬商普惠','','','47256','0'
'天津凯福商务酒店有限公司','凯福商务酒店公司','','','47264','0'
'广东万家欢乐酒店有限公司','万家欢乐','','','47265','0'
'广州聚朵网络科技有限公司','聚朵科技','','','47271','0'
'上海宜农金融信息服务有限公司','宜农金融','','','47272','0'
'深圳粤福国际珠宝股份有限公司','粤福珠宝','','','47276','0'
'德兴市东东农业科技开发有限公司','东东农业科技','','','47277','0'
'江西齐力实业发展有限公司','齐力实业 ','','','47283','0'
'深圳奢享环球实业投资有限公司','奢享环球实业','','','47287','0'
'深圳市轩飞扬网络科技有限公司','轩飞扬网络','','','47289','0'
'天津城通停车场建设发展有限公司','城通停车场楼开发','','','47290','0'
'江西东森科技发展有限公司','江西东森','','','47292','0'
'深圳市和赢天地商务有限公司','和赢天地','','','47293','0'
'众优信业（厦门）企业管理有限公司','众优信业','','','47294','0'
'麻城市脆生生商贸有限公司','脆生生','','','47297','0'
'山东好巴司食品有限公司','好巴司','','','47298','0'
'教航股权投资基金管理（深圳）股份有限公司','教航股权','','','47300','0'
'福州市喜拍拍服饰有限公司','喜拍拍','','','47305','0'
'江西爱婴宝工贸有限公司','爱婴宝','','','47308','0'
'南昌佰仕威新材料科技有限公司','佰仕威新材料','','','47309','0'
'北京扎西德勒藏文化传播有限公司','北京扎西德勒文化','','','47311','0'
'东莞市中鑫实业投资有限公司','中鑫实业','','','47317','0'
'宁波市千顺文化科技有限公司','千顺文化','','','47318','0'
'华联财行基金管理（北京）有限公司','华联财行','','','47319','0'
'济南泉迈七碗茶业有限公司','泉迈七碗茶','','','47326','0'
'中竟科技园湖北投资有限公司','中竟科技园','','','47331','0'
'山西安盛源药业有限公司','安盛源','','','47338','0'
'深圳市中融科互联网金融服务有限公司','中融科互联网金融','','','47339','0'
'深圳市脉果儿网络科技投资股份有限公司','脉果儿','','','47345','0'
'深圳市心之谷贸易有限公司','心之谷','','','47351','0'
'深圳市财蜂金融服务股份有限公司','财蜂金融','','','47356','0'
'厦门海迅通信息技术有限公司','厦门海迅通','','','47358','0'
'深圳市雅嘉美光学有限公司','雅嘉美光学','','','47384','0'
'萍乡市鑫鑫工贸有限公司','鑫鑫工贸','','','47385','0'
'乌鲁木齐科比易清洁家庭服务有限公司','科比易','','','47393','0'
'郑州航空港区益圣源食品有限公司','益圣源','','','47398','0'
'上海锐就投资管理有限公司','锐就投资','','','47399','0'
'深圳市森建达建设工程有限公司','森建达','','','47402','0'
'江西豪安能源科技有限公司','豪安能源','','','47407','0'
'江西美园电缆集团有限公司','美园电缆','','','47408','0'
'忻州市茂盛汽车商贸有限公司','茂盛汽贸','','','47411','0'
'深圳市博士堂文化传播有限公司','博士堂','','','47417','0'
'深圳市安骏物流有限公司','安骏物流','','','47418','0'
'深圳市芸众科技有限公司','芸众科技','','','47419','0'
'醴陵天马花炮机械有限公司','天马机械','','','47424','0'
'江西中基进出口有限公司','江西中基','JIANGXI CHINABASES IMP EX.CO,. LTD','','47427','0'
'深圳回亿科技有限公司','回亿科技','','','47429','0'
'江西瑞尔泰控制工程有限公司','江西瑞尔泰','','','47433','0'
'江西省皓康光电科技有限公司','皓康光电','','','47436','0'
'深圳知事科技信息咨询有限公司','知事科技','','','47439','0'
'深圳广盛唐健康管理有限公司','广盛唐健康','','','47441','0'
'江西金太阳印务有限公司','金太阳印务','','','47443','0'
'深圳市百灵鸟科技有限公司','百灵鸟科技','','','47444','0'
'中爱（湖北）智慧居家服务有限公司','中爱智慧居家','','','47451','0'
'百纳福珠宝有限公司','百纳福','','','47452','0'
'江西晶科电子有限公司','晶科电子','','','47453','0'
'江西派路特科技有限公司','派路特科技','','','47458','0'
'深圳市裕兴实业有限公司','裕兴实业','','','47459','0'
'深圳中城绿建科技有限公司','中城绿建','','','47460','0'
'深圳市捷路安科技发展有限公司','捷路安科技','','','47476','0'
'惠州市高瑞科技有限公司','高瑞科技','','','47478','0'
'北京万全仪琳文化传播有限公司','万全仪琳','','','47483','0'
'深圳市前海优优信息科技有限公司','优优信息','','','47491','0'
'北京世纪广盛行科技发展有限公司','广盛行','','','47492','0'
'福清市新芳贸易有限公司','新芳贸易','','','47503','0'
'广东绿兴生物科技有限公司','广东绿兴','','','47504','0'
'深圳恭喜发财投资有限公司','恭喜发财','','','47510','0'
'深圳市金钟默勒电器有限公司','金钟默勒电器','','','47512','0'
'遵义飞林达电器有限公司','飞林达','','','47514','0'
'安徽省阜阳市利源温泉大酒店有限公司','利源温泉大酒店','','','47515','0'
'晋江德福树脂有限公司','德福树脂','','','47517','0'
'浙江艾斯佳健康管理有限公司','艾斯佳健康管理','','','47518','0'
'长春泓赫商贸有限公司','长春泓赫','','','47524','0'
'佛山市顺德区奇林电气有限公司','奇林电气','','','47527','0'
'四川盛世宝典科技有限公司','盛世宝典','','','47532','0'
'百城汇金（深圳）互联网金融服务有限公司','百城汇金','','','47533','0'
'美分期科技有限公司','美分期科技','','','47534','0'
'美华建设有限公司','美华建设','','','47563','0'
'萍乡市永安实业有限公司','永安实业','','','47564','0'
'莱芜聚德爱康健康管理有限公司','聚德爱康','','','47568','0'
'武汉中电能源科技有限公司','武汉中电能源科技','','','47571','0'
'江西隆世电源科技有限公司','隆世电源','','','47573','0'
'江西岳峰高分子材料有限公司 ','岳峰高分子 ','','','47574','0'
'重庆文川商贸有限公司','文川商贸','','','47579','0'
'深圳市戴梵熙贸易有限公司','戴梵熙贸易','','','47580','0'
'地球村同益科技（深圳）有限公司','同益科技','','','47581','0'
'深圳市泰拓尔电子科技有限公司','泰拓尔','','','47588','0'
'南京慢牛企业管理顾问有限公司','慢牛','','','47589','0'
'东莞市赛仑特实业有限公司','赛仑特','','','47590','0'
'深圳市冰清玉洁集团股份有限公司','冰清玉洁','','','47592','0'
'深圳市慧昊光电有限公司','慧昊光电','','','47593','0'
'安徽五福投资管理有限公司','五福投资','','','47594','0'
'江西川佰网联信息科技有限公司','江西川佰','','','47595','0'
'安徽津安融资租赁有限公司','津安租赁','','','47605','0'
'株洲科力特新材料有限公司','科力特','','','47608','0'
'深圳市华威精密机械有限公司','鹏程华威','','','47610','0'
'EVERGREEN GROUP PTE.LTD.','EVERGREE','EVERGREEN GROUP PTE.LTD.','','47617','0'
'HEXCEL SOLUTIONS PTE.LTD.','Hexcel','HEXCEL SOLUTIONS PTE.LTD.','','47618','0'
'海南正发智能工程有限公司','正发智能','','','47619','0'
'深圳市前海深车盟汽车发展有限公司','前海深车盟','','','47620','0'
'深圳市云聚美业有限公司','云聚美业','','','47639','0'
'江西佰利达制药有限公司','佰利达制药','','','47642','0'
'甘肃泽远教育服务集团有限公司','泽远集团','','','47643','0'
'广东森木林业投资发展有限公司','广东森木林业','','','47645','0'
'深圳市墨言网络科技有限公司','墨言科技','','','47646','0'
'深圳市汀柯服饰有限公司','汀柯服饰','','','47647','0'
'重庆市金定投资集团有限公司','金定投资集团','','','47648','0'
'深圳市道创智能科技有限责任公司','道创智能','','','47649','0'
'广西荣乐商贸有限公司','荣乐商贸','','','47650','0'
'杭州帝洛资产管理有限公司','帝洛资产','','','47651','0'
'深圳富银通宝资产管理有限公司','富银通宝','','','47657','0'
'贝蕾露娜家居（上海）有限公司','贝蕾露娜','','','47658','0'
'深圳市中移联盟股份有限公司','中移联盟','','','47660','0'
'东安霞栖农业科技发展有限公司','霞栖农业','','','47662','0'
'赣州宏立贸易有限公司','宏立贸易','','','47664','0'
'江西金世纪特种焊接材料有限公司','江西金世纪','','','47666','0'
'成都圣诺兰家俱有限公司','圣诺兰家俱','','','47668','0'
'温州金管家金融信息服务有限公司','金管家金服','','','47676','0'
'深圳市朋友贷金融信息服务有限公司','朋友贷','','','47677','0'
'贵州三道农业科技有限公司','三道科技','','','47694','0'
'珠海海创互联网金融信息服务有限公司','海创财富','','','47697','0'
'武汉九讯高新技术有限公司','武汉九讯','','','47700','0'
'宁波荙博爽石油化工有限公司','荙博爽','','','47701','0'
'福建省华正建设发展有限公司','华正建设','','','47704','0'
'广州民穗投资管理有限公司','民穗投资','','','47713','0'
'上海善留久健康管理有限公司','善留久','','','47714','0'
'深圳市海川资本科技有限公司','海川资本科技','','','47716','0'
'广州崇欧网络科技有限公司','崇欧网络科技','','','47722','0'
'江西省恒生制衣有限公司','恒生制衣','','','47732','0'
'贵州张健网络科技有限公司','张健网络','','','47734','0'
'江西恒盛矿业有限公司','恒盛矿业','','','47735','0'
'深圳前海理财乐互联网金融服务有限公司','前海理财乐','','','47736','0'
'山西天坤特种材料有限公司','山西天坤','','','47737','0'
'佛山市美传科技有限公司','美传科技','','','47745','0'
'江西省东方文化传媒有限公司','东方文化传媒','','','47746','0'
'广西象州联壮化工有限公司','联壮化工','','','47747','0'
'江西省天姿健康管理有限公司','天姿健康管理','','','47753','0'
'成都澳歌码科技有限公司','澳歌码','','','47761','0'
'昆明德容天下商贸有限公司','德容天下','','','47762','0'
'深圳市红旗电工科技有限公司','红旗电工','','','47763','0'
'哈尔滨中科生物工程有限公司','哈尔滨中科生物','','','47766','0'
'大连大运生实业有限公司','大运生','','','47767','0'
'陕西全购便利岛连锁超市有限公司',' 全购便利岛超市','SHANXI  FULLMART  CO.,LTD','','47771','0'
'东莞市绿洁日用品有限公司','绿洁日用品','','','47772','0'
'云南聚光贸易有限公司','聚光贸易','','','47774','0'
'海盛聚力河北网络科技有限公司','冀贷通','','','47776','0'
'贵州益通万联科技有限公司','益通万联','','','47779','0'
'南昌迪帮贸易开发有限公司','南昌迪帮','','','47780','0'
'东营正宇防水材料有限公司','正宇防水','','','47781','0'
'江西省深拓实业有限公司','深拓实业','','','47782','0'
'晶科华兴集成电路（深圳）有限公司','晶科华兴','','','47783','0'
'福建明华制药有限公司','明华制药','','','47789','0'
'梅州和谐文化广告有限公司','和谐文化','','','47792','0'
'深圳市友益达科技有限公司','友益达','','','47794','0'
'湖北大家赢商务信息顾问有限公司','大家赢商务','','','47795','0'
'莆田市御庄园温泉开发有限公司','御庄园温泉','','','47801','0'
'深圳市福禧汇通投资咨询有限公司','福禧汇通','','','47803','0'
'北京中瑞普德创新科技发展有限公司','中瑞普德创新','','','47813','0'
'湖南全盛通农业发展有限公司','全盛通农业','','','47815','0'
'寿光市金棚现代农业设施装备有限公司','金棚现代农业装备','','','47816','0'
'寿光市格润食品有限公司','格润食品','','','47819','0'
'寿光市宜家木业有限公司','宜家木业','','','47820','0'
'寿光市三元管业有限公司','三元管业','','','47821','0'
'福建富瑞投资有限公司','富瑞投资','','','47822','0'
'寿光市亚亨节能设备制造有限公司','亚亨节能设备','','','47823','0'
'江西天行化工有限责任公司','江西天行化工','JIANGXI TIANXING CHEMICAL CO.,LTD','','47824','0'
'山东寿光丰农现代农业机械装备有限公司','丰农现代农业装备','','','47825','0'
'寿光市顺发卷帘机有限公司','顺发卷帘机','','','47826','0'
'寿光市华阳管业有限公司','华阳管业','','','47828','0'
'寿光市杰达汽车贸易有限公司','杰达汽车贸易','','','47829','0'
'寿光市白龙马经贸有限公司','白龙马经贸','','','47830','0'
'河北乾荣环保设备科技有限公司','乾荣科技','','','47834','0'
'深圳市增强科技有限公司','增强科技','','','47836','0'
'深圳市铧怡装饰设计工程有限公司','铧怡装饰','','','47837','0'
'湖南炫迪文化传媒有限公司','炫迪文化传媒','','','47838','0'
'深圳万众腾飞资产管理股份有限公司','万众腾飞','','','47839','0'
'齐齐哈尔盛源机械有限公司','盛源机械','','','47840','0'
'新余市绍辉贸易有限公司','绍辉','','','47844','0'
'郑州数能软件科技有限公司','郑州数能软件科技','','','47845','0'
'广东尚药投资有限公司','尚药投资','','','47848','0'
'深圳市大创自动化设备有限公司','大创自动化','','','47849','0'
'丹东天乙养生堂酒业有限公司','天乙养生堂','','','47850','0'
'珠海宝鼎环保科技有限公司','宝鼎环保','','','47851','0'
'广东红杉企业服务有限公司','红杉金服','','','47852','0'
'江西先锋天幕物联科技有限公司','江西先锋天幕','','','47857','0'
'广州市红蓝贸易有限公司','红蓝贸易','','','47858','0'
'深圳维多利亚生物科技有限公司','维多利亚','','','47861','0'
'哈尔滨市巨丰电脑有限公司','巨丰电脑','','','47863','0'
'四会市东辉珠宝玉器有限公司','东辉珠宝','','','47867','0'
'赣州沐金建材有限公司','沐金建材','','','47873','0'
'北京启创冠群投资管理有限公司','启创冠群投资','','','47874','0'
'广东创智置业股份有限公司','创智置业','','','47877','0'
'广东东华家居有限公司','广东东华家居','','','47879','0'
'深圳兴华美教育咨询服务有限公司','兴华美','','','47880','0'
'山东艺都国际贸易有限公司','艺都国际','','','47881','0'
'广州市答答网络科技有限公司','答答网络','','','47885','0'
'深圳拓朋资本管理有限公司','拓朋资本','','','47886','0'
'广州四叶城生物科技有限公司','四叶城生物科技','','','47888','0'
'深圳乾海聚宝盆互联网金融服务有限公司','乾海聚宝盆金融服','','','47889','0'
'江西省巅峰烟花爆竹贸易有限公司','巅峰贸易','','','47890','0'
'深圳市科恩环保有限公司','科恩环保','','','47891','0'
'深圳超越奇迹网络科技有限公司','正盟创业团队','','','47895','0'
'江西省华星陶瓷有限公司','华星陶瓷','','','47896','0'
'深圳市丰达源环保设备有限公司','丰达源','','','47899','0'
'贵溪市贵银小额贷款股份有限公司','贵银小贷','','','47900','0'
'广东振兴建设工程有限公司','广东振兴建设工程','','','47901','0'
'萍乡华通电瓷制造有限公司','萍乡华通','','','47906','0'
'江西华盛钢铁实业有限公司','华盛','','','47907','0'
'宜春市天马实业有限公司','天马实业','','','47908','0'
'于都县步兴纸品纸业有限公司','步兴纸业','','','47921','0'
'西安银石科技发展有限责任公司','银石科技','','','47922','0'
'广州大地绿野摄影设计有限公司','广州大地摄影','','','47926','0'
'深圳市众芯能科技有限公司','众芯能科技','','','47927','0'
'金淇一路通（深圳）科技股份有限公司','金淇一路通','','','47928','0'
'山东五沟峪旅游开发有限公司','山东五沟峪','','','47930','0'
'九江昊瑞工贸有限公司','昊瑞工贸','','','47931','0'
'佛山市顺德区捷嘉机器人科技有限公司','捷嘉机器人','','','47932','0'
'四川豪月食品有限公司','四川豪月','','','47937','0'
'佛山市同步鞋业科技有限公司','同步 鞋业','','','47942','0'
'东莞市君特电子科技有限公司','君特电子','','','47945','0'
'深圳市创芯环球微电子有限公司','创芯环球','','','47947','0'
'景德镇顺成电器有限公司','顺成电器','JINGDEZHEN SHUNCHENG ELECTRONIC.,LTD','','47949','0'
'深圳枫联金融服务有限公司','枫联金融','','','47951','0'
'江西新世野农业有限公司','江西新世野农业','','','47953','0'
'萍乡市芦溪玉女山庄有限公司','芦溪玉女','','','47955','0'
'深圳孔方兄财经资讯有限公司','孔方兄财经','','','47956','0'
'深圳利融网金融信息服务有限公司','利融网金融','','','47957','0'
'大连天能机床有限公司','大连天能机床','','','47960','0'
'深圳市德美联合电力有限公司','德美联合电力','','','47961','0'
'珠海市利明实业有限公司','利明实业','','','47965','0'
'深圳市大德恒升生命科学股份有限公司','大德恒升','','','47968','0'
'前海长富基金管理有限公司','长富基金','','','47969','0'
'常州市晨晟木业有限公司','晨晟木业','','','47978','0'
'内蒙古芝麻开门物联科技信息服务股份有限公司','芝麻开门物联科技','','','47980','0'
'苏州扬明实业有限公司','扬明实业','','','47981','0'
'深圳市龙泰投资发展有限公司','龙泰投资','','','47982','0'
'飞云远创（北京）科技有限公司','飞云远创','','','47986','0'
'龙门县南昆山云天海原始森林度假村有限公司','云天海度假村','','','47988','0'
'南京新得力食品有限公司','南京新得力','','','47989','0'
'深圳市立影传媒有限公司','立影传媒','','','47991','0'
'延安市冯庄农工贸有限公司','冯庄农工贸','','','47992','0'
'江西华谊食品有限公司','华谊食品有限公司','JIANGXIHUAYIFODCD.,LTD','','47994','0'
'潮州市华维贸易有限公司','华维贸易','','','48012','0'
'诸城市嘉德昇生物科技有限公司','嘉德昇','','','48015','0'
'海口达臻达贸易有限公司','达臻达','','','48024','0'
'赤峰绿三源实业发展有限公司','绿三源实业','','','48029','0'
'深圳市德尚时代公益文化园发展有限公司','德尚时代','','','48030','0'
'成都康庄酒业有限公司','成都康庄酒业','','','48031','0'
'常熟市蓝都弹性涂料有限公司','弹性涂料技术','','','48034','0'
'广州润泓软件科技有限公司','润泓软件','','','48035','0'
'深圳市黛娜珠宝有限公司','黛娜珠宝','','','48039','0'
'南昌麦虹网络科技有限公司','麦虹网络科技','','','48041','0'
'深圳市威信网优电子商务有限公司','威信网优','','','48044','0'
'深圳万芙堂健康管理有限公司','万芙堂','','','48046','0'
'深圳华瑞通科技有限公司','华瑞通科技','','','48054','0'
'山西鑫晋商物流有限公司','山西鑫晋商物流','','','48055','0'
'广东中汇农业科技集团有限公司','中汇农业','','','48058','0'
'福建南烽企业管理有限责任公司','福建南烽','','','48059','0'
'广州美春信息科技有限公司','涂饰商情','','','48069','0'
'南昌市赣工机械有限公司','赣工机械','','','48078','0'
'江西广通电缆有限公司','广通电缆','','','48089','0'
'广东皇贸电子商务有限公司','广东皇贸','','','48090','0'
'江门市鑫义隆家具有限公司','鑫义隆','','','48097','0'
'南昌宝兴实业有限公司','宝兴实业','','','48098','0'
'深圳市辰昊科技有限公司','辰昊科技','','','48099','0'
'江西省远南竹材集团有限公司','远南竹材','','','48100','0'
'福建普红生物科技有限公司','福建普红','','','48114','0'
'杭州志合实业有限公司','杭州志合实业','','','48115','0'
'中山市远大实业投资有限公司','远大实业','','','48116','0'
'深圳市可克捷科技有限公司','可克捷','','','48117','0'
'湖北鼎金耀餐饮服务管理有限公司','鼎金耀餐饮','','','48118','0'
'江西禧仁珠宝有限公司','禧仁珠宝','','','48119','0'
'深圳市贵禾科技发展有限公司','贵禾','','','48127','0'
'佛山市顺德区国和盛文教办公用品有限公司 ','国和盛','','','48140','0'
'佛山市顺德区菲达斯投资管理有限公司','菲达斯空气能','','','48145','0'
'深圳市鲜之味初级农产品有限公司','鲜之味初级农产品','','','48167','0'
'全球城市在线投资（深圳）有限公司','全球城市在线投资','','','48174','0'
'江西省朝晖城市建设工程有限公司','朝晖城建集团','','','48177','0'
'江西凯美达铝业有限公司','凯美达铝业','','','48178','0'
'深圳市沐阳基金管理有限公司','沐阳基金','','','48183','0'
'深圳百帝惠源股权投资基金管理有限公司','百帝惠源投资基金','','','48184','0'
'浙江合众建筑装饰有限公司','合众建筑装饰','','','48185','0'
'暴雪啤酒有限责任公司','暴雪啤酒公司','','','48186','0'
'永康市万云保健食品经营部','万云保健食品','','','48207','0'
'甘肃天宫科普文化传媒股份有限公司','天宫科普文化传媒','','','48217','0'
'赣州市幸福驿站贸易有限公司','幸福驿站','','','48222','0'
'前海云富教育科技（深圳）有限公司','云富教育科技','','','48236','0'
'广州正豪文化发展有限公司','正豪','','','48251','0'
'北京助帮咨询服务股份有限公司','北京助帮咨询','','','48253','0'
'佛山市荣炫进出口贸易有限公司','荣炫贸易','','','48256','0'
'信丰创新金属制品有限公司','创新金属','','','48259','0'
'金满街财富管理有限公司','金满街财富','','','48264','0'
'北京创来生物技术有限公司','北京创来生物','','','48271','0'
'江西枫叶园林规划工程有限公司','枫叶园林','','','48273','0'
'深圳市秒杀电子商务有限公司','秒杀电子','','','48279','0'
'中山市恒博教育科技有限公司','恒博教育','','','48299','0'
'烟台博瑞康食品有限公司','博 瑞 康 ','','','48303','0'
'广东帕兹曼节能股份有限公司','帕兹曼节能','','','48304','0'
'深圳市澳兰时装厂 ','澳兰时装','','','48307','0'
'深圳前海淘丰乐电子商务有限公司','淘丰乐电商','','','48321','0'
'江西玉丰实业有限公司','江西玉丰实业','','','48325','0'
'锦州精微仪表有限公司','精微仪表','Jinzhou subtle instrument Co., LTD','','48327','0'
'深圳市达芬油画有限公司','达芬油画','','','48331','0'
'广东绿色大地化工有限公司','绿色大地','','','48345','0'
'江西省鼎盛天工玻璃有限公司','鼎盛天工玻璃','','','48360','0'
'广州市纯粹企业品牌策划有限公司','纯粹影视','','','48367','0'
'成都市钓鱼岛酒业有限公司','钓鱼岛酒业','','','48368','0'
'深圳市金手指股权投资管理有限公司','金手指股权投','','','48374','0'
'深圳市羽琦服装有限公司','羽琦服装','','','48384','0'
'江西循翔建设工程有限公司','江西循翔建设','','','48389','0'
'深圳市乐享金融服务有限公司','美豹金融','','','48391','0'
'婺源县五龙源激流有限责任公司','五龙源激流','','','48395','0'
'华夏旗袍会淄博文化传播有限公司','华夏旗袍会','','','48396','0'
'丰城市万年昌蜡业有限公司','万年昌蜡业','','','48409','0'
'深圳前海江洋资本管理有限公司','江洋资本','','','48413','0'
'重庆龙之梦养老服务产业发展有限公司','龙之梦','','','48414','0'
'庸博（厦门）电气技术有限公司','庸博电气','','','48421','0'
'厦门福润源环保科技有限公司','福润源','','','48429','0'
'厦门容银投资管理有限公司','容银投资','','','48433','0'
'西平新益面粉有限公司','西平新益面粉','','','48435','0'
'内蒙古伊德清真肉业食品有限公司','伊德清真肉业','','','48443','0'
'广州卡多尼信息技术有限公司','卡多尼信息','','','33632','0'
'佛山市高格陶瓷有限公司','高格陶瓷','','','33637','0'
'包头市瑞晟化工机械产品有限责任公司','瑞晟化工机械','','','48445','0'
'包头市大成机电设备有限责任公司','大成机电设备','','','48446','0'
'内蒙古银河新能源电力有限公司','银河新能源电力','','','48447','0'
'包头市惠中工贸有限责任公司','惠中工贸','','','48448','0'
'深圳中索电子有限公司','中索电子','','','48449','0'
'包头市恒达数控设备科技开发有限公司','恒达数控','','','48450','0'
'包头市鹿灵机械有限责任公司','鹿灵机械','','','48451','0'
'内蒙古威龙集团包头市骄龙地热开发有限公司','骄龙地热','','','48453','0'
'内蒙古中成变压器有限公司','中成变压器','','','48455','0'
'包头市凯越科技有限公司','凯越科技','','','48456','0'
'包头市宏业传动链条有限责任公司','宏业传动链条','','','48458','0'
'内蒙古佳禾玻璃科技股份有限公司','佳禾玻璃','','','48461','0'
'内蒙古蓝德环保科技有限责任公司','蓝德环保科技','','','48462','0'
'包头市天盛重工有限公司','天盛重工','','','48464','0'
'包头市德泰汇塑业有限公司','德泰汇塑业','','','48465','0'
'包头市震宇机械制造有限责任公司','震宇机械','','','48467','0'
'内蒙古巧工匠金属制品有限公司','巧工匠金属制品','','','48468','0'
'包头市彩虹超市有限责任公司','彩虹超市','','','48470','0'
'北京紫蓝都科贸有限责任公司','北京紫蓝都','','','48494','0'
'  广西巴马益生茶业有限责任公司','巴马益生茶业','','','48495','0'
'萍乡市达金物流有限公司','达金物流','','','48500','0'
'深圳北大高正生态农业发展有限公司','北大高正生态农业','','','48520','0'
'包头昊天工业装备有限公司','昊天工业装备','','','48521','0'
'黑龙江御德营养技术有限公司','御德营养','','','48533','0'
'河北奥洁新能源有限公司','奥洁新能源','','','48534','0'
